topic_id,doc1_id,doc2_id,pair_type
178,en.noclean.c4-train.00637-of-07168.136879,en.noclean.c4-train.03794-of-07168.118039,contradiction
179,en.noclean.c4-train.03674-of-07168.129860,en.noclean.c4-train.05809-of-07168.35759,contradiction
179,en.noclean.c4-train.04055-of-07168.73818,en.noclean.c4-train.06587-of-07168.91246,contradiction
179,en.noclean.c4-train.03418-of-07168.53275,en.noclean.c4-train.03994-of-07168.2262,contradiction
179,en.noclean.c4-train.01309-of-07168.31934,en.noclean.c4-train.07099-of-07168.99404,contradiction
179,en.noclean.c4-train.02816-of-07168.57490,en.noclean.c4-train.00067-of-07168.116876,contradiction
179,en.noclean.c4-train.00235-of-07168.144683,en.noclean.c4-train.01718-of-07168.75429,contradiction
179,en.noclean.c4-train.04069-of-07168.12262,en.noclean.c4-train.05470-of-07168.39574,contradiction
179,en.noclean.c4-train.03583-of-07168.104988,en.noclean.c4-train.04457-of-07168.29177,contradiction
179,en.noclean.c4-train.02912-of-07168.129620,en.noclean.c4-train.03714-of-07168.111718,contradiction
179,en.noclean.c4-train.00515-of-07168.117593,en.noclean.c4-train.06241-of-07168.6914,contradiction
179,en.noclean.c4-train.07094-of-07168.55300,en.noclean.c4-train.00212-of-07168.72135,contradiction
179,en.noclean.c4-train.00778-of-07168.96122,en.noclean.c4-train.06388-of-07168.54039,contradiction
179,en.noclean.c4-train.03060-of-07168.73160,en.noclean.c4-train.00712-of-07168.141463,contradiction
179,en.noclean.c4-train.06542-of-07168.23324,en.noclean.c4-train.03145-of-07168.68397,contradiction
179,en.noclean.c4-train.03976-of-07168.121575,en.noclean.c4-train.00523-of-07168.129201,contradiction
179,en.noclean.c4-train.05596-of-07168.133356,en.noclean.c4-train.05939-of-07168.45060,contradiction
179,en.noclean.c4-train.03652-of-07168.136424,en.noclean.c4-train.05026-of-07168.21185,contradiction
179,en.noclean.c4-train.04578-of-07168.418,en.noclean.c4-train.01884-of-07168.139835,contradiction
179,en.noclean.c4-train.05862-of-07168.24638,en.noclean.c4-train.06438-of-07168.28632,contradiction
179,en.noclean.c4-train.05769-of-07168.124860,en.noclean.c4-train.04436-of-07168.115197,contradiction
179,en.noclean.c4-train.03460-of-07168.131154,en.noclean.c4-train.07045-of-07168.14003,contradiction
179,en.noclean.c4-train.02607-of-07168.98094,en.noclean.c4-train.00216-of-07168.11759,contradiction
179,en.noclean.c4-train.02841-of-07168.36208,en.noclean.c4-train.04855-of-07168.98774,contradiction
179,en.noclean.c4-train.00410-of-07168.95713,en.noclean.c4-train.06282-of-07168.45677,contradiction
179,en.noclean.c4-train.00160-of-07168.56764,en.noclean.c4-train.01648-of-07168.108114,contradiction
179,en.noclean.c4-train.01094-of-07168.76552,en.noclean.c4-train.02922-of-07168.148322,contradiction
179,en.noclean.c4-train.01872-of-07168.5930,en.noclean.c4-train.01811-of-07168.125828,contradiction
179,en.noclean.c4-train.01888-of-07168.136905,en.noclean.c4-train.02942-of-07168.139235,contradiction
179,en.noclean.c4-train.04586-of-07168.128226,en.noclean.c4-train.04088-of-07168.5143,contradiction
179,en.noclean.c4-train.05431-of-07168.118266,en.noclean.c4-train.00365-of-07168.17324,contradiction
179,en.noclean.c4-train.01238-of-07168.98400,en.noclean.c4-train.05398-of-07168.95043,contradiction
179,en.noclean.c4-train.02871-of-07168.75491,en.noclean.c4-train.02056-of-07168.889,contradiction
179,en.noclean.c4-train.02773-of-07168.61111,en.noclean.c4-train.01893-of-07168.14740,contradiction
179,en.noclean.c4-train.07046-of-07168.16019,en.noclean.c4-train.03117-of-07168.61372,contradiction
179,en.noclean.c4-train.03616-of-07168.28826,en.noclean.c4-train.02572-of-07168.86331,contradiction
179,en.noclean.c4-train.04004-of-07168.128649,en.noclean.c4-train.04763-of-07168.82741,contradiction
179,en.noclean.c4-train.04120-of-07168.43513,en.noclean.c4-train.03913-of-07168.20965,contradiction
179,en.noclean.c4-train.04406-of-07168.16255,en.noclean.c4-train.01183-of-07168.57372,contradiction
179,en.noclean.c4-train.04597-of-07168.53636,en.noclean.c4-train.01290-of-07168.84531,contradiction
179,en.noclean.c4-train.03879-of-07168.127047,en.noclean.c4-train.03270-of-07168.36572,contradiction
179,en.noclean.c4-train.06369-of-07168.15402,en.noclean.c4-train.06257-of-07168.107458,contradiction
179,en.noclean.c4-train.03792-of-07168.88174,en.noclean.c4-train.05843-of-07168.108827,contradiction
179,en.noclean.c4-train.00112-of-07168.88799,en.noclean.c4-train.01934-of-07168.115365,contradiction
179,en.noclean.c4-train.06780-of-07168.11371,en.noclean.c4-train.01019-of-07168.109525,contradiction
181,en.noclean.c4-train.01576-of-07168.102183,en.noclean.c4-train.07105-of-07168.12806,contradiction
181,en.noclean.c4-train.03596-of-07168.141308,en.noclean.c4-train.01487-of-07168.20141,contradiction
181,en.noclean.c4-train.05107-of-07168.44407,en.noclean.c4-train.00038-of-07168.46829,contradiction
183,en.noclean.c4-train.01752-of-07168.100292,en.noclean.c4-train.01281-of-07168.84009,contradiction
184,en.noclean.c4-train.07151-of-07168.111732,en.noclean.c4-train.04681-of-07168.19377,contradiction
184,en.noclean.c4-train.00339-of-07168.14361,en.noclean.c4-train.03824-of-07168.129081,contradiction
184,en.noclean.c4-train.06901-of-07168.26680,en.noclean.c4-train.01170-of-07168.99511,contradiction
184,en.noclean.c4-train.02563-of-07168.34660,en.noclean.c4-train.02255-of-07168.40779,contradiction
184,en.noclean.c4-train.00329-of-07168.33269,en.noclean.c4-train.02094-of-07168.73366,contradiction
184,en.noclean.c4-train.00846-of-07168.39380,en.noclean.c4-train.06183-of-07168.134051,contradiction
184,en.noclean.c4-train.04803-of-07168.114579,en.noclean.c4-train.05804-of-07168.24610,contradiction
184,en.noclean.c4-train.06213-of-07168.96549,en.noclean.c4-train.03220-of-07168.36001,contradiction
184,en.noclean.c4-train.01680-of-07168.89672,en.noclean.c4-train.01048-of-07168.25625,contradiction
184,en.noclean.c4-train.04498-of-07168.120961,en.noclean.c4-train.02166-of-07168.80433,contradiction
184,en.noclean.c4-train.04545-of-07168.7088,en.noclean.c4-train.04900-of-07168.86783,contradiction
184,en.noclean.c4-train.03537-of-07168.133695,en.noclean.c4-train.02913-of-07168.122539,contradiction
184,en.noclean.c4-train.01383-of-07168.59879,en.noclean.c4-train.01077-of-07168.141199,contradiction
184,en.noclean.c4-train.06742-of-07168.103975,en.noclean.c4-train.05328-of-07168.66862,contradiction
184,en.noclean.c4-train.05364-of-07168.71638,en.noclean.c4-train.05252-of-07168.33293,contradiction
184,en.noclean.c4-train.00213-of-07168.7016,en.noclean.c4-train.03940-of-07168.102638,contradiction
184,en.noclean.c4-train.03352-of-07168.3778,en.noclean.c4-train.01025-of-07168.72687,contradiction
184,en.noclean.c4-train.02894-of-07168.34028,en.noclean.c4-train.02128-of-07168.88124,contradiction
184,en.noclean.c4-train.01641-of-07168.132827,en.noclean.c4-train.06785-of-07168.23077,contradiction
184,en.noclean.c4-train.02353-of-07168.50939,en.noclean.c4-train.05798-of-07168.110369,contradiction
185,en.noclean.c4-train.01113-of-07168.94116,en.noclean.c4-train.05646-of-07168.30027,contradiction
185,en.noclean.c4-train.00911-of-07168.110942,en.noclean.c4-train.04794-of-07168.29120,contradiction
185,en.noclean.c4-train.00824-of-07168.84047,en.noclean.c4-train.03684-of-07168.112583,contradiction
186,en.noclean.c4-train.02543-of-07168.8234,en.noclean.c4-train.06467-of-07168.58332,contradiction
186,en.noclean.c4-train.04501-of-07168.139096,en.noclean.c4-train.04221-of-07168.140878,contradiction
186,en.noclean.c4-train.07058-of-07168.125997,en.noclean.c4-train.01139-of-07168.25565,contradiction
186,en.noclean.c4-train.00727-of-07168.93040,en.noclean.c4-train.00965-of-07168.76987,contradiction
186,en.noclean.c4-train.02283-of-07168.110391,en.noclean.c4-train.00129-of-07168.10905,contradiction
186,en.noclean.c4-train.01229-of-07168.9814,en.noclean.c4-train.02443-of-07168.99640,contradiction
186,en.noclean.c4-train.01430-of-07168.35826,en.noclean.c4-train.06397-of-07168.102558,contradiction
186,en.noclean.c4-train.02961-of-07168.75289,en.noclean.c4-train.03803-of-07168.19826,contradiction
186,en.noclean.c4-train.00037-of-07168.41000,en.noclean.c4-train.02018-of-07168.22256,contradiction
186,en.noclean.c4-train.06045-of-07168.100173,en.noclean.c4-train.02140-of-07168.145305,contradiction
186,en.noclean.c4-train.02289-of-07168.71901,en.noclean.c4-train.06111-of-07168.104970,contradiction
186,en.noclean.c4-train.01792-of-07168.117235,en.noclean.c4-train.00816-of-07168.61374,contradiction
186,en.noclean.c4-train.02444-of-07168.50884,en.noclean.c4-train.01023-of-07168.95301,contradiction
186,en.noclean.c4-train.02544-of-07168.103812,en.noclean.c4-train.01864-of-07168.129923,contradiction
186,en.noclean.c4-train.04118-of-07168.80948,en.noclean.c4-train.06557-of-07168.97454,contradiction
186,en.noclean.c4-train.01539-of-07168.56549,en.noclean.c4-train.01083-of-07168.146422,contradiction
186,en.noclean.c4-train.06282-of-07168.146767,en.noclean.c4-train.05530-of-07168.91181,contradiction
186,en.noclean.c4-train.01968-of-07168.22628,en.noclean.c4-train.05160-of-07168.98269,contradiction
186,en.noclean.c4-train.03891-of-07168.64505,en.noclean.c4-train.00590-of-07168.96973,contradiction
186,en.noclean.c4-train.03631-of-07168.125654,en.noclean.c4-train.00689-of-07168.141930,contradiction
186,en.noclean.c4-train.00725-of-07168.5482,en.noclean.c4-train.04486-of-07168.84070,contradiction
186,en.noclean.c4-train.06128-of-07168.121901,en.noclean.c4-train.05857-of-07168.141496,contradiction
186,en.noclean.c4-train.01980-of-07168.39623,en.noclean.c4-train.06062-of-07168.137833,contradiction
186,en.noclean.c4-train.04656-of-07168.34425,en.noclean.c4-train.05175-of-07168.119457,contradiction
186,en.noclean.c4-train.06221-of-07168.129747,en.noclean.c4-train.04263-of-07168.125036,contradiction
186,en.noclean.c4-train.03363-of-07168.69831,en.noclean.c4-train.00230-of-07168.8471,contradiction
186,en.noclean.c4-train.04900-of-07168.71957,en.noclean.c4-train.03491-of-07168.50144,contradiction
186,en.noclean.c4-train.05505-of-07168.36123,en.noclean.c4-train.05564-of-07168.18586,contradiction
186,en.noclean.c4-train.00755-of-07168.52529,en.noclean.c4-train.03211-of-07168.69504,contradiction
186,en.noclean.c4-train.06263-of-07168.35869,en.noclean.c4-train.02749-of-07168.20535,contradiction
186,en.noclean.c4-train.04230-of-07168.139606,en.noclean.c4-train.01120-of-07168.54458,contradiction
186,en.noclean.c4-train.04897-of-07168.84397,en.noclean.c4-train.00765-of-07168.17446,contradiction
186,en.noclean.c4-train.05570-of-07168.91202,en.noclean.c4-train.05930-of-07168.76284,contradiction
186,en.noclean.c4-train.02911-of-07168.31827,en.noclean.c4-train.05630-of-07168.58526,contradiction
187,en.noclean.c4-train.01105-of-07168.86008,en.noclean.c4-train.01455-of-07168.111313,contradiction
187,en.noclean.c4-train.02256-of-07168.110509,en.noclean.c4-train.00771-of-07168.80647,contradiction
187,en.noclean.c4-train.06489-of-07168.54177,en.noclean.c4-train.03669-of-07168.42829,contradiction
187,en.noclean.c4-train.04912-of-07168.111101,en.noclean.c4-train.04262-of-07168.60213,contradiction
187,en.noclean.c4-train.03707-of-07168.1294,en.noclean.c4-train.02519-of-07168.142560,contradiction
187,en.noclean.c4-train.06880-of-07168.1240,en.noclean.c4-train.00170-of-07168.30417,contradiction
187,en.noclean.c4-train.06156-of-07168.57499,en.noclean.c4-train.04643-of-07168.75062,contradiction
187,en.noclean.c4-train.03885-of-07168.66337,en.noclean.c4-train.06598-of-07168.58575,contradiction
187,en.noclean.c4-train.07013-of-07168.39908,en.noclean.c4-train.03440-of-07168.19176,contradiction
187,en.noclean.c4-train.06983-of-07168.147843,en.noclean.c4-train.03562-of-07168.9651,contradiction
187,en.noclean.c4-train.00914-of-07168.103108,en.noclean.c4-train.00212-of-07168.70179,contradiction
187,en.noclean.c4-train.05201-of-07168.35126,en.noclean.c4-train.01074-of-07168.95548,contradiction
187,en.noclean.c4-train.03121-of-07168.143424,en.noclean.c4-train.02747-of-07168.104519,contradiction
187,en.noclean.c4-train.04518-of-07168.80373,en.noclean.c4-train.06642-of-07168.80149,contradiction
187,en.noclean.c4-train.01806-of-07168.79537,en.noclean.c4-train.06726-of-07168.139103,contradiction
187,en.noclean.c4-train.04249-of-07168.51903,en.noclean.c4-train.01281-of-07168.66600,contradiction
187,en.noclean.c4-train.02298-of-07168.32786,en.noclean.c4-train.04875-of-07168.19034,contradiction
187,en.noclean.c4-train.00475-of-07168.113300,en.noclean.c4-train.03446-of-07168.1939,contradiction
187,en.noclean.c4-train.00019-of-07168.45932,en.noclean.c4-train.02761-of-07168.110576,contradiction
187,en.noclean.c4-train.00176-of-07168.84708,en.noclean.c4-train.01235-of-07168.74062,contradiction
187,en.noclean.c4-train.00600-of-07168.81567,en.noclean.c4-train.01022-of-07168.67360,contradiction
187,en.noclean.c4-train.06500-of-07168.81289,en.noclean.c4-train.06241-of-07168.60821,contradiction
187,en.noclean.c4-train.02845-of-07168.56524,en.noclean.c4-train.00273-of-07168.23898,contradiction
187,en.noclean.c4-train.07034-of-07168.124406,en.noclean.c4-train.04700-of-07168.108188,contradiction
187,en.noclean.c4-train.05545-of-07168.137225,en.noclean.c4-train.05624-of-07168.30484,contradiction
187,en.noclean.c4-train.04713-of-07168.122795,en.noclean.c4-train.06723-of-07168.38383,contradiction
187,en.noclean.c4-train.04044-of-07168.12084,en.noclean.c4-train.00830-of-07168.104070,contradiction
187,en.noclean.c4-train.04010-of-07168.117650,en.noclean.c4-train.05744-of-07168.85487,contradiction
187,en.noclean.c4-train.02136-of-07168.81469,en.noclean.c4-train.06288-of-07168.5160,contradiction
187,en.noclean.c4-train.00625-of-07168.25601,en.noclean.c4-train.06443-of-07168.36457,contradiction
187,en.noclean.c4-train.06574-of-07168.93048,en.noclean.c4-train.05075-of-07168.120361,contradiction
187,en.noclean.c4-train.03483-of-07168.29138,en.noclean.c4-train.04459-of-07168.125266,contradiction
187,en.noclean.c4-train.06195-of-07168.145472,en.noclean.c4-train.05039-of-07168.37479,contradiction
188,en.noclean.c4-train.02752-of-07168.97368,en.noclean.c4-train.02949-of-07168.50729,contradiction
188,en.noclean.c4-train.00859-of-07168.49593,en.noclean.c4-train.06535-of-07168.24225,contradiction
188,en.noclean.c4-train.06828-of-07168.59857,en.noclean.c4-train.03199-of-07168.70853,contradiction
188,en.noclean.c4-train.02221-of-07168.22341,en.noclean.c4-train.05719-of-07168.111633,contradiction
188,en.noclean.c4-train.05393-of-07168.135841,en.noclean.c4-train.07030-of-07168.45493,contradiction
188,en.noclean.c4-train.02990-of-07168.73391,en.noclean.c4-train.04902-of-07168.45109,contradiction
188,en.noclean.c4-train.03318-of-07168.135732,en.noclean.c4-train.04414-of-07168.73623,contradiction
188,en.noclean.c4-train.00544-of-07168.39707,en.noclean.c4-train.01711-of-07168.25737,contradiction
188,en.noclean.c4-train.00473-of-07168.71411,en.noclean.c4-train.03591-of-07168.48595,contradiction
188,en.noclean.c4-train.05178-of-07168.16024,en.noclean.c4-train.02970-of-07168.87591,contradiction
188,en.noclean.c4-train.03827-of-07168.23789,en.noclean.c4-train.00584-of-07168.39652,contradiction
188,en.noclean.c4-train.03688-of-07168.95415,en.noclean.c4-train.05564-of-07168.137988,contradiction
189,en.noclean.c4-train.05776-of-07168.73990,en.noclean.c4-train.06239-of-07168.56329,contradiction
189,en.noclean.c4-train.01875-of-07168.38718,en.noclean.c4-train.00900-of-07168.62569,contradiction
189,en.noclean.c4-train.01246-of-07168.88694,en.noclean.c4-train.01101-of-07168.145449,contradiction
190,en.noclean.c4-train.02547-of-07168.58726,en.noclean.c4-train.04384-of-07168.115897,contradiction
190,en.noclean.c4-train.06760-of-07168.117058,en.noclean.c4-train.00022-of-07168.86042,contradiction
190,en.noclean.c4-train.06127-of-07168.140473,en.noclean.c4-train.01480-of-07168.112305,contradiction
190,en.noclean.c4-train.06088-of-07168.29004,en.noclean.c4-train.05409-of-07168.84816,contradiction
190,en.noclean.c4-train.04049-of-07168.18303,en.noclean.c4-train.04104-of-07168.880,contradiction
190,en.noclean.c4-train.05895-of-07168.139738,en.noclean.c4-train.02849-of-07168.20937,contradiction
190,en.noclean.c4-train.04478-of-07168.47129,en.noclean.c4-train.06195-of-07168.125763,contradiction
190,en.noclean.c4-train.02566-of-07168.57850,en.noclean.c4-train.04536-of-07168.2972,contradiction
190,en.noclean.c4-train.00965-of-07168.45493,en.noclean.c4-train.04593-of-07168.85027,contradiction
190,en.noclean.c4-train.05547-of-07168.97393,en.noclean.c4-train.04824-of-07168.134917,contradiction
190,en.noclean.c4-train.00497-of-07168.32191,en.noclean.c4-train.02680-of-07168.82312,contradiction
190,en.noclean.c4-train.05241-of-07168.103650,en.noclean.c4-train.01447-of-07168.52368,contradiction
190,en.noclean.c4-train.00080-of-07168.20192,en.noclean.c4-train.05399-of-07168.124466,contradiction
190,en.noclean.c4-train.05786-of-07168.113365,en.noclean.c4-train.06398-of-07168.85382,contradiction
190,en.noclean.c4-train.03308-of-07168.95090,en.noclean.c4-train.04045-of-07168.18743,contradiction
192,en.noclean.c4-train.00891-of-07168.141348,en.noclean.c4-train.06264-of-07168.125755,contradiction
192,en.noclean.c4-train.04077-of-07168.49097,en.noclean.c4-train.06788-of-07168.85422,contradiction
192,en.noclean.c4-train.02424-of-07168.130708,en.noclean.c4-train.00530-of-07168.94354,contradiction
192,en.noclean.c4-train.05247-of-07168.36280,en.noclean.c4-train.04944-of-07168.7845,contradiction
192,en.noclean.c4-train.05779-of-07168.88158,en.noclean.c4-train.00527-of-07168.122156,contradiction
192,en.noclean.c4-train.01269-of-07168.67627,en.noclean.c4-train.00877-of-07168.60094,contradiction
192,en.noclean.c4-train.00351-of-07168.14112,en.noclean.c4-train.06070-of-07168.100081,contradiction
192,en.noclean.c4-train.03672-of-07168.53320,en.noclean.c4-train.03831-of-07168.9508,contradiction
192,en.noclean.c4-train.03396-of-07168.110775,en.noclean.c4-train.00355-of-07168.111733,contradiction
192,en.noclean.c4-train.04170-of-07168.138571,en.noclean.c4-train.00779-of-07168.93361,contradiction
192,en.noclean.c4-train.02443-of-07168.60867,en.noclean.c4-train.01097-of-07168.62803,contradiction
192,en.noclean.c4-train.06064-of-07168.43255,en.noclean.c4-train.06426-of-07168.147303,contradiction
192,en.noclean.c4-train.02568-of-07168.25943,en.noclean.c4-train.00679-of-07168.103652,contradiction
192,en.noclean.c4-train.02705-of-07168.42573,en.noclean.c4-train.03492-of-07168.47684,contradiction
192,en.noclean.c4-train.05882-of-07168.77615,en.noclean.c4-train.05503-of-07168.66869,contradiction
192,en.noclean.c4-train.01737-of-07168.72533,en.noclean.c4-train.04355-of-07168.140547,contradiction
192,en.noclean.c4-train.03034-of-07168.23539,en.noclean.c4-train.04247-of-07168.136159,contradiction
192,en.noclean.c4-train.04512-of-07168.20631,en.noclean.c4-train.05769-of-07168.81429,contradiction
192,en.noclean.c4-train.04776-of-07168.144745,en.noclean.c4-train.02558-of-07168.26406,contradiction
192,en.noclean.c4-train.02819-of-07168.12637,en.noclean.c4-train.05291-of-07168.120762,contradiction
192,en.noclean.c4-train.02424-of-07168.92284,en.noclean.c4-train.05246-of-07168.146478,contradiction
192,en.noclean.c4-train.01254-of-07168.30865,en.noclean.c4-train.00949-of-07168.17072,contradiction
192,en.noclean.c4-train.02427-of-07168.121540,en.noclean.c4-train.04330-of-07168.90672,contradiction
192,en.noclean.c4-train.00129-of-07168.93504,en.noclean.c4-train.06984-of-07168.147849,contradiction
192,en.noclean.c4-train.03157-of-07168.63328,en.noclean.c4-train.00547-of-07168.26361,contradiction
192,en.noclean.c4-train.00750-of-07168.24574,en.noclean.c4-train.04430-of-07168.86352,contradiction
192,en.noclean.c4-train.03920-of-07168.20791,en.noclean.c4-train.00314-of-07168.38329,contradiction
192,en.noclean.c4-train.04078-of-07168.77393,en.noclean.c4-train.01812-of-07168.48593,contradiction
192,en.noclean.c4-train.03778-of-07168.110334,en.noclean.c4-train.00184-of-07168.76318,contradiction
192,en.noclean.c4-train.05467-of-07168.138439,en.noclean.c4-train.02632-of-07168.45688,contradiction
192,en.noclean.c4-train.00090-of-07168.66350,en.noclean.c4-train.01865-of-07168.111565,contradiction
192,en.noclean.c4-train.06607-of-07168.13829,en.noclean.c4-train.05029-of-07168.103788,contradiction
192,en.noclean.c4-train.01076-of-07168.76393,en.noclean.c4-train.05021-of-07168.64390,contradiction
192,en.noclean.c4-train.02847-of-07168.108394,en.noclean.c4-train.04454-of-07168.98355,contradiction
192,en.noclean.c4-train.05368-of-07168.20993,en.noclean.c4-train.00467-of-07168.81845,contradiction
192,en.noclean.c4-train.03605-of-07168.5522,en.noclean.c4-train.01716-of-07168.46725,contradiction
192,en.noclean.c4-train.05456-of-07168.85583,en.noclean.c4-train.03718-of-07168.40360,contradiction
192,en.noclean.c4-train.06808-of-07168.59998,en.noclean.c4-train.02372-of-07168.135594,contradiction
192,en.noclean.c4-train.04058-of-07168.138522,en.noclean.c4-train.00181-of-07168.28964,contradiction
192,en.noclean.c4-train.04852-of-07168.49369,en.noclean.c4-train.03873-of-07168.11066,contradiction
193,en.noclean.c4-train.05280-of-07168.25284,en.noclean.c4-train.01197-of-07168.7915,contradiction
193,en.noclean.c4-train.04769-of-07168.17903,en.noclean.c4-train.00194-of-07168.48362,contradiction
193,en.noclean.c4-train.07103-of-07168.120295,en.noclean.c4-train.05159-of-07168.103724,contradiction
194,en.noclean.c4-train.03825-of-07168.5848,en.noclean.c4-train.00811-of-07168.68596,contradiction
194,en.noclean.c4-train.00869-of-07168.66872,en.noclean.c4-train.05858-of-07168.4715,contradiction
195,en.noclean.c4-train.00243-of-07168.138893,en.noclean.c4-train.03952-of-07168.125719,contradiction
195,en.noclean.c4-train.00532-of-07168.135505,en.noclean.c4-train.02255-of-07168.146918,contradiction
195,en.noclean.c4-train.02834-of-07168.28889,en.noclean.c4-train.04523-of-07168.32679,contradiction
195,en.noclean.c4-train.02032-of-07168.30714,en.noclean.c4-train.00740-of-07168.62757,contradiction
195,en.noclean.c4-train.04100-of-07168.121794,en.noclean.c4-train.06499-of-07168.145943,contradiction
195,en.noclean.c4-train.05207-of-07168.89446,en.noclean.c4-train.03757-of-07168.67633,contradiction
195,en.noclean.c4-train.02344-of-07168.32729,en.noclean.c4-train.05271-of-07168.36252,contradiction
195,en.noclean.c4-train.02297-of-07168.126192,en.noclean.c4-train.00119-of-07168.15194,contradiction
195,en.noclean.c4-train.06199-of-07168.93239,en.noclean.c4-train.03880-of-07168.18229,contradiction
195,en.noclean.c4-train.04927-of-07168.36222,en.noclean.c4-train.02736-of-07168.67065,contradiction
197,en.noclean.c4-train.02307-of-07168.55893,en.noclean.c4-train.00196-of-07168.11557,contradiction
197,en.noclean.c4-train.02146-of-07168.123015,en.noclean.c4-train.00955-of-07168.114757,contradiction
197,en.noclean.c4-train.06138-of-07168.139267,en.noclean.c4-train.03434-of-07168.101723,contradiction
197,en.noclean.c4-train.00159-of-07168.126597,en.noclean.c4-train.05202-of-07168.13339,contradiction
197,en.noclean.c4-train.07000-of-07168.63007,en.noclean.c4-train.00049-of-07168.30744,contradiction
197,en.noclean.c4-train.04437-of-07168.79859,en.noclean.c4-train.03519-of-07168.43351,contradiction
197,en.noclean.c4-train.01239-of-07168.5957,en.noclean.c4-train.06483-of-07168.69350,contradiction
197,en.noclean.c4-train.02780-of-07168.47257,en.noclean.c4-train.03469-of-07168.12025,contradiction
197,en.noclean.c4-train.05654-of-07168.142422,en.noclean.c4-train.06297-of-07168.3773,contradiction
197,en.noclean.c4-train.03548-of-07168.138075,en.noclean.c4-train.00393-of-07168.79126,contradiction
197,en.noclean.c4-train.01899-of-07168.14198,en.noclean.c4-train.00103-of-07168.16448,contradiction
197,en.noclean.c4-train.03346-of-07168.144746,en.noclean.c4-train.04151-of-07168.129834,contradiction
197,en.noclean.c4-train.01596-of-07168.80850,en.noclean.c4-train.06430-of-07168.19899,contradiction
197,en.noclean.c4-train.01117-of-07168.142154,en.noclean.c4-train.03218-of-07168.29842,contradiction
197,en.noclean.c4-train.05719-of-07168.142184,en.noclean.c4-train.05767-of-07168.5495,contradiction
197,en.noclean.c4-train.05954-of-07168.103612,en.noclean.c4-train.05157-of-07168.4262,contradiction
197,en.noclean.c4-train.03678-of-07168.11510,en.noclean.c4-train.05030-of-07168.118403,contradiction
197,en.noclean.c4-train.04878-of-07168.62864,en.noclean.c4-train.00158-of-07168.34975,contradiction
197,en.noclean.c4-train.00695-of-07168.19981,en.noclean.c4-train.00024-of-07168.4025,contradiction
197,en.noclean.c4-train.04545-of-07168.6609,en.noclean.c4-train.06511-of-07168.49380,contradiction
197,en.noclean.c4-train.04331-of-07168.35225,en.noclean.c4-train.06426-of-07168.108384,contradiction
197,en.noclean.c4-train.02135-of-07168.44637,en.noclean.c4-train.03427-of-07168.35088,contradiction
197,en.noclean.c4-train.05104-of-07168.130201,en.noclean.c4-train.04805-of-07168.23655,contradiction
197,en.noclean.c4-train.04083-of-07168.125185,en.noclean.c4-train.00698-of-07168.70034,contradiction
197,en.noclean.c4-train.00714-of-07168.92662,en.noclean.c4-train.03097-of-07168.115179,contradiction
197,en.noclean.c4-train.01629-of-07168.138268,en.noclean.c4-train.04539-of-07168.104089,contradiction
197,en.noclean.c4-train.00974-of-07168.13940,en.noclean.c4-train.01836-of-07168.30286,contradiction
197,en.noclean.c4-train.01369-of-07168.70844,en.noclean.c4-train.01616-of-07168.103003,contradiction
197,en.noclean.c4-train.05505-of-07168.46471,en.noclean.c4-train.01041-of-07168.136001,contradiction
197,en.noclean.c4-train.07108-of-07168.83628,en.noclean.c4-train.03678-of-07168.117314,contradiction
197,en.noclean.c4-train.04098-of-07168.122122,en.noclean.c4-train.05458-of-07168.118278,contradiction
199,en.noclean.c4-train.03159-of-07168.105367,en.noclean.c4-train.00136-of-07168.87027,contradiction
199,en.noclean.c4-train.06992-of-07168.131344,en.noclean.c4-train.05426-of-07168.109144,contradiction
